"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CAN","GDPHRWKD","TOT","IDX2010","A","2007",98.790884,
"CAN","GDPHRWKD","TOT","IDX2010","A","2008",98.513323,
"CAN","GDPHRWKD","TOT","IDX2010","A","2009",98.986012,
"CAN","GDPHRWKD","TOT","IDX2010","A","2010",100,
"CAN","GDPHRWKD","TOT","IDX2010","A","2011",101.636524,
"CAN","GDPHRWKD","TOT","IDX2010","A","2012",101.864733,
"CAN","GDPHRWKD","TOT","IDX2010","A","2013",103.217439,
"CAN","GDPHRWKD","TOT","IDX2010","A","2014",105.940118,
"CAN","GDPHRWKD","TOT","IDX2010","A","2015",105.643173,
"CAN","GDPHRWKD","TOT","IDX2010","A","2016",105.975508,
"CAN","GDPHRWKD","TOT","IDX2010","A","2017",107.996904,
"CAN","GDPHRWKD","TOT","IDX2010","A","2018",107.912688,
"CZE","GDPHRWKD","TOT","IDX2010","A","1993",59.902954,
"CZE","GDPHRWKD","TOT","IDX2010","A","1994",61.563083,
"CZE","GDPHRWKD","TOT","IDX2010","A","1995",64.291772,
"CZE","GDPHRWKD","TOT","IDX2010","A","1996",66.85296,
"CZE","GDPHRWKD","TOT","IDX2010","A","1997",66.738099,
"CZE","GDPHRWKD","TOT","IDX2010","A","1998",66.984264,
"CZE","GDPHRWKD","TOT","IDX2010","A","1999",68.849124,
"CZE","GDPHRWKD","TOT","IDX2010","A","2000",72.305554,
"CZE","GDPHRWKD","TOT","IDX2010","A","2001",77.777091,
"CZE","GDPHRWKD","TOT","IDX2010","A","2002",78.645327,
"CZE","GDPHRWKD","TOT","IDX2010","A","2003",82.601287,
"CZE","GDPHRWKD","TOT","IDX2010","A","2004",86.300934,
"CZE","GDPHRWKD","TOT","IDX2010","A","2005",90.192039,
"CZE","GDPHRWKD","TOT","IDX2010","A","2006",96.033788,
"CZE","GDPHRWKD","TOT","IDX2010","A","2007",100.164275,
"CZE","GDPHRWKD","TOT","IDX2010","A","2008",100.367255,
"CZE","GDPHRWKD","TOT","IDX2010","A","2009",97.893602,
"CZE","GDPHRWKD","TOT","IDX2010","A","2010",100,
"CZE","GDPHRWKD","TOT","IDX2010","A","2011",101.71025,
"CZE","GDPHRWKD","TOT","IDX2010","A","2012",102.143529,
"CZE","GDPHRWKD","TOT","IDX2010","A","2013",102.077197,
"CZE","GDPHRWKD","TOT","IDX2010","A","2014",103.467311,
"CZE","GDPHRWKD","TOT","IDX2010","A","2015",108.685622,
"CZE","GDPHRWKD","TOT","IDX2010","A","2016",108.228042,
"CZE","GDPHRWKD","TOT","IDX2010","A","2017",110.846595,
"CZE","GDPHRWKD","TOT","IDX2010","A","2018",112.461583,
"DNK","GDPHRWKD","TOT","IDX2010","A","1970",41.664245,
"DNK","GDPHRWKD","TOT","IDX2010","A","1971",43.779126,
"DNK","GDPHRWKD","TOT","IDX2010","A","1972",46.104161,
"DNK","GDPHRWKD","TOT","IDX2010","A","1973",48.618962,
"DNK","GDPHRWKD","TOT","IDX2010","A","1974",48.930638,
"DNK","GDPHRWKD","TOT","IDX2010","A","1975",50.941505,
"DNK","GDPHRWKD","TOT","IDX2010","A","1976",52.823436,
"DNK","GDPHRWKD","TOT","IDX2010","A","1977",54.781497,
"DNK","GDPHRWKD","TOT","IDX2010","A","1978",56.352485,
"DNK","GDPHRWKD","TOT","IDX2010","A","1979",58.292517,
"DNK","GDPHRWKD","TOT","IDX2010","A","1980",57.843079,
"DNK","GDPHRWKD","TOT","IDX2010","A","1981",59.545738,
"DNK","GDPHRWKD","TOT","IDX2010","A","1982",61.207493,
"DNK","GDPHRWKD","TOT","IDX2010","A","1983",63.031062,
"DNK","GDPHRWKD","TOT","IDX2010","A","1984",64.93642,
"DNK","GDPHRWKD","TOT","IDX2010","A","1985",66.57871,
"DNK","GDPHRWKD","TOT","IDX2010","A","1986",68.022115,
"DNK","GDPHRWKD","TOT","IDX2010","A","1987",69.403611,
"DNK","GDPHRWKD","TOT","IDX2010","A","1988",70.765626,
"DNK","GDPHRWKD","TOT","IDX2010","A","1989",72.247029,
"DNK","GDPHRWKD","TOT","IDX2010","A","1990",74.361173,
"DNK","GDPHRWKD","TOT","IDX2010","A","1991",76.304893,
"DNK","GDPHRWKD","TOT","IDX2010","A","1992",77.61868,
"DNK","GDPHRWKD","TOT","IDX2010","A","1993",79.10147,
"DNK","GDPHRWKD","TOT","IDX2010","A","1994",84.151566,
"DNK","GDPHRWKD","TOT","IDX2010","A","1995",85.403799,
"DNK","GDPHRWKD","TOT","IDX2010","A","1996",87.439989,
"DNK","GDPHRWKD","TOT","IDX2010","A","1997",88.073789,
"DNK","GDPHRWKD","TOT","IDX2010","A","1998",87.972337,
"DNK","GDPHRWKD","TOT","IDX2010","A","1999",88.868371,
"DNK","GDPHRWKD","TOT","IDX2010","A","2000",90.926842,
"DNK","GDPHRWKD","TOT","IDX2010","A","2001",90.605836,
"DNK","GDPHRWKD","TOT","IDX2010","A","2002",91.350773,
"DNK","GDPHRWKD","TOT","IDX2010","A","2003",92.858391,
"DNK","GDPHRWKD","TOT","IDX2010","A","2004",95.82359,
"DNK","GDPHRWKD","TOT","IDX2010","A","2005",97.135285,
"DNK","GDPHRWKD","TOT","IDX2010","A","2006",98.415447,
"DNK","GDPHRWKD","TOT","IDX2010","A","2007",98.596942,
"DNK","GDPHRWKD","TOT","IDX2010","A","2008",97.129108,
"DNK","GDPHRWKD","TOT","IDX2010","A","2009",96.233835,
"DNK","GDPHRWKD","TOT","IDX2010","A","2010",100,
"DNK","GDPHRWKD","TOT","IDX2010","A","2011",100.346257,
"DNK","GDPHRWKD","TOT","IDX2010","A","2012",102.264152,
"DNK","GDPHRWKD","TOT","IDX2010","A","2013",103.068291,
"DNK","GDPHRWKD","TOT","IDX2010","A","2014",104.701016,
"DNK","GDPHRWKD","TOT","IDX2010","A","2015",106.19611,
"DNK","GDPHRWKD","TOT","IDX2010","A","2016",107.4605,
"DNK","GDPHRWKD","TOT","IDX2010","A","2017",108.453113,
"DNK","GDPHRWKD","TOT","IDX2010","A","2018",111.354022,
"FIN","GDPHRWKD","TOT","IDX2010","A","1970",31.190946,
"FIN","GDPHRWKD","TOT","IDX2010","A","1971",32.72997,
"FIN","GDPHRWKD","TOT","IDX2010","A","1972",35.225232,
"FIN","GDPHRWKD","TOT","IDX2010","A","1973",37.294438,
"FIN","GDPHRWKD","TOT","IDX2010","A","1974",38.499293,
"FIN","GDPHRWKD","TOT","IDX2010","A","1975",39.568279,
"FIN","GDPHRWKD","TOT","IDX2010","A","1976",40.13663,
"FIN","GDPHRWKD","TOT","IDX2010","A","1977",41.158774,
"FIN","GDPHRWKD","TOT","IDX2010","A","1978",42.641372,
"FIN","GDPHRWKD","TOT","IDX2010","A","1979",45.2763,
"FIN","GDPHRWKD","TOT","IDX2010","A","1980",46.865734,
"FIN","GDPHRWKD","TOT","IDX2010","A","1981",46.564066,
"FIN","GDPHRWKD","TOT","IDX2010","A","1982",48.076941,
"FIN","GDPHRWKD","TOT","IDX2010","A","1983",50.168133,
"FIN","GDPHRWKD","TOT","IDX2010","A","1984",51.874307,
"FIN","GDPHRWKD","TOT","IDX2010","A","1985",53.44155,
"FIN","GDPHRWKD","TOT","IDX2010","A","1986",55.749281,
"FIN","GDPHRWKD","TOT","IDX2010","A","1987",56.986217,
"FIN","GDPHRWKD","TOT","IDX2010","A","1988",59.466173,
"FIN","GDPHRWKD","TOT","IDX2010","A","1989",61.908267,
"FIN","GDPHRWKD","TOT","IDX2010","A","1990",63.700815,
"FIN","GDPHRWKD","TOT","IDX2010","A","1991",64.209116,
"FIN","GDPHRWKD","TOT","IDX2010","A","1992",66.316569,
"FIN","GDPHRWKD","TOT","IDX2010","A","1993",69.789914,
"FIN","GDPHRWKD","TOT","IDX2010","A","1994",72.916713,
"FIN","GDPHRWKD","TOT","IDX2010","A","1995",74.427284,
"FIN","GDPHRWKD","TOT","IDX2010","A","1996",75.918985,
"FIN","GDPHRWKD","TOT","IDX2010","A","1997",78.539862,
"FIN","GDPHRWKD","TOT","IDX2010","A","1998",81.690226,
"FIN","GDPHRWKD","TOT","IDX2010","A","1999",83.396736,
"FIN","GDPHRWKD","TOT","IDX2010","A","2000",87.155568,
"FIN","GDPHRWKD","TOT","IDX2010","A","2001",89.080858,
"FIN","GDPHRWKD","TOT","IDX2010","A","2002",89.931763,
"FIN","GDPHRWKD","TOT","IDX2010","A","2003",91.966687,
"FIN","GDPHRWKD","TOT","IDX2010","A","2004",95.078131,
"FIN","GDPHRWKD","TOT","IDX2010","A","2005",96.785147,
"FIN","GDPHRWKD","TOT","IDX2010","A","2006",99.068832,
"FIN","GDPHRWKD","TOT","IDX2010","A","2007",102.187885,
"FIN","GDPHRWKD","TOT","IDX2010","A","2008",101.117282,
"FIN","GDPHRWKD","TOT","IDX2010","A","2009",96.754819,
"FIN","GDPHRWKD","TOT","IDX2010","A","2010",100,
"FIN","GDPHRWKD","TOT","IDX2010","A","2011",101.255209,
"FIN","GDPHRWKD","TOT","IDX2010","A","2012",99.750887,
"FIN","GDPHRWKD","TOT","IDX2010","A","2013",100.243569,
"FIN","GDPHRWKD","TOT","IDX2010","A","2014",100.505392,
"FIN","GDPHRWKD","TOT","IDX2010","A","2015",101.080197,
"FIN","GDPHRWKD","TOT","IDX2010","A","2016",103.468708,
"FIN","GDPHRWKD","TOT","IDX2010","A","2017",105.789955,
"FIN","GDPHRWKD","TOT","IDX2010","A","2018",104.860317,
"FRA","GDPHRWKD","TOT","IDX2010","A","1970",38.242956,
"FRA","GDPHRWKD","TOT","IDX2010","A","1971",40.144094,
"FRA","GDPHRWKD","TOT","IDX2010","A","1972",42.84352,
"FRA","GDPHRWKD","TOT","IDX2010","A","1973",45.31727,
"FRA","GDPHRWKD","TOT","IDX2010","A","1974",47.628019,
"FRA","GDPHRWKD","TOT","IDX2010","A","1975",48.19968,
"FRA","GDPHRWKD","TOT","IDX2010","A","1976",49.190519,
"FRA","GDPHRWKD","TOT","IDX2010","A","1977",51.497606,
"FRA","GDPHRWKD","TOT","IDX2010","A","1978",54.144275,
"FRA","GDPHRWKD","TOT","IDX2010","A","1979",55.79768,
"FRA","GDPHRWKD","TOT","IDX2010","A","1980",56.714617,
"FRA","GDPHRWKD","TOT","IDX2010","A","1981",58.039454,
"FRA","GDPHRWKD","TOT","IDX2010","A","1982",61.803493,
"FRA","GDPHRWKD","TOT","IDX2010","A","1983",63.306932,
"FRA","GDPHRWKD","TOT","IDX2010","A","1984",64.850343,
"FRA","GDPHRWKD","TOT","IDX2010","A","1985",67.456748,
"FRA","GDPHRWKD","TOT","IDX2010","A","1986",68.946175,
"FRA","GDPHRWKD","TOT","IDX2010","A","1987",69.626067,
"FRA","GDPHRWKD","TOT","IDX2010","A","1988",71.874595,
"FRA","GDPHRWKD","TOT","IDX2010","A","1989",74.436383,
"FRA","GDPHRWKD","TOT","IDX2010","A","1990",76.221734,
"FRA","GDPHRWKD","TOT","IDX2010","A","1991",77.176754,
"FRA","GDPHRWKD","TOT","IDX2010","A","1992",79.034333,
"FRA","GDPHRWKD","TOT","IDX2010","A","1993",79.7698,
"FRA","GDPHRWKD","TOT","IDX2010","A","1994",81.415771,
"FRA","GDPHRWKD","TOT","IDX2010","A","1995",83.440269,
"FRA","GDPHRWKD","TOT","IDX2010","A","1996",84.349457,
"FRA","GDPHRWKD","TOT","IDX2010","A","1997",85.745134,
"FRA","GDPHRWKD","TOT","IDX2010","A","1998",87.866088,
"FRA","GDPHRWKD","TOT","IDX2010","A","1999",89.132277,
"FRA","GDPHRWKD","TOT","IDX2010","A","2000",91.49308,
"FRA","GDPHRWKD","TOT","IDX2010","A","2001",93.204922,
"FRA","GDPHRWKD","TOT","IDX2010","A","2002",95.925989,
"FRA","GDPHRWKD","TOT","IDX2010","A","2003",96.473494,
"FRA","GDPHRWKD","TOT","IDX2010","A","2004",97.539652,
"FRA","GDPHRWKD","TOT","IDX2010","A","2005",98.405401,
"FRA","GDPHRWKD","TOT","IDX2010","A","2006",100.855351,
"FRA","GDPHRWKD","TOT","IDX2010","A","2007",100.382673,
"FRA","GDPHRWKD","TOT","IDX2010","A","2008",99.742223,
"FRA","GDPHRWKD","TOT","IDX2010","A","2009",98.722057,
"FRA","GDPHRWKD","TOT","IDX2010","A","2010",100,
"FRA","GDPHRWKD","TOT","IDX2010","A","2011",101.001301,
"FRA","GDPHRWKD","TOT","IDX2010","A","2012",101.331298,
"FRA","GDPHRWKD","TOT","IDX2010","A","2013",102.703585,
"FRA","GDPHRWKD","TOT","IDX2010","A","2014",103.691799,
"FRA","GDPHRWKD","TOT","IDX2010","A","2015",104.533053,
"FRA","GDPHRWKD","TOT","IDX2010","A","2016",104.825146,
"FRA","GDPHRWKD","TOT","IDX2010","A","2017",107.313166,
"FRA","GDPHRWKD","TOT","IDX2010","A","2018",108.824436,
"DEU","GDPHRWKD","TOT","IDX2010","A","1970",40.897218,
"DEU","GDPHRWKD","TOT","IDX2010","A","1971",42.682084,
"DEU","GDPHRWKD","TOT","IDX2010","A","1972",44.808954,
"DEU","GDPHRWKD","TOT","IDX2010","A","1973",47.094653,
"DEU","GDPHRWKD","TOT","IDX2010","A","1974",48.995943,
"DEU","GDPHRWKD","TOT","IDX2010","A","1975",50.83941,
"DEU","GDPHRWKD","TOT","IDX2010","A","1976",53.209687,
"DEU","GDPHRWKD","TOT","IDX2010","A","1977",55.400919,
"DEU","GDPHRWKD","TOT","IDX2010","A","1978",57.11122,
"DEU","GDPHRWKD","TOT","IDX2010","A","1979",58.746496,
"DEU","GDPHRWKD","TOT","IDX2010","A","1980",59.241076,
"DEU","GDPHRWKD","TOT","IDX2010","A","1981",60.225952,
"DEU","GDPHRWKD","TOT","IDX2010","A","1982",60.849079,
"DEU","GDPHRWKD","TOT","IDX2010","A","1983",62.845557,
"DEU","GDPHRWKD","TOT","IDX2010","A","1984",64.505427,
"DEU","GDPHRWKD","TOT","IDX2010","A","1985",65.993835,
"DEU","GDPHRWKD","TOT","IDX2010","A","1986",66.993793,
"DEU","GDPHRWKD","TOT","IDX2010","A","1987",67.91022,
"DEU","GDPHRWKD","TOT","IDX2010","A","1988",69.661993,
"DEU","GDPHRWKD","TOT","IDX2010","A","1989",72.086279,
"DEU","GDPHRWKD","TOT","IDX2010","A","1990",74.633492,
"DEU","GDPHRWKD","TOT","IDX2010","A","1991",77.228283,
"DEU","GDPHRWKD","TOT","IDX2010","A","1992",79.203737,
"DEU","GDPHRWKD","TOT","IDX2010","A","1993",80.742603,
"DEU","GDPHRWKD","TOT","IDX2010","A","1994",82.837946,
"DEU","GDPHRWKD","TOT","IDX2010","A","1995",84.077561,
"DEU","GDPHRWKD","TOT","IDX2010","A","1996",85.506468,
"DEU","GDPHRWKD","TOT","IDX2010","A","1997",87.594585,
"DEU","GDPHRWKD","TOT","IDX2010","A","1998",88.489866,
"DEU","GDPHRWKD","TOT","IDX2010","A","1999",89.499587,
"DEU","GDPHRWKD","TOT","IDX2010","A","2000",91.70257,
"DEU","GDPHRWKD","TOT","IDX2010","A","2001",94.020002,
"DEU","GDPHRWKD","TOT","IDX2010","A","2002",94.89137,
"DEU","GDPHRWKD","TOT","IDX2010","A","2003",95.60833,
"DEU","GDPHRWKD","TOT","IDX2010","A","2004",96.493828,
"DEU","GDPHRWKD","TOT","IDX2010","A","2005",98.006764,
"DEU","GDPHRWKD","TOT","IDX2010","A","2006",99.572097,
"DEU","GDPHRWKD","TOT","IDX2010","A","2007",100.75727,
"DEU","GDPHRWKD","TOT","IDX2010","A","2008",100.785387,
"DEU","GDPHRWKD","TOT","IDX2010","A","2009",97.747395,
"DEU","GDPHRWKD","TOT","IDX2010","A","2010",100,
"DEU","GDPHRWKD","TOT","IDX2010","A","2011",102.600516,
"DEU","GDPHRWKD","TOT","IDX2010","A","2012",103.234734,
"DEU","GDPHRWKD","TOT","IDX2010","A","2013",103.715397,
"DEU","GDPHRWKD","TOT","IDX2010","A","2014",104.806296,
"DEU","GDPHRWKD","TOT","IDX2010","A","2015",105.609352,
"DEU","GDPHRWKD","TOT","IDX2010","A","2016",107.108002,
"DEU","GDPHRWKD","TOT","IDX2010","A","2017",108.543162,
"DEU","GDPHRWKD","TOT","IDX2010","A","2018",108.822349,
"GRC","GDPHRWKD","TOT","IDX2010","A","1983",67.986507,
"GRC","GDPHRWKD","TOT","IDX2010","A","1984",71.921624,
"GRC","GDPHRWKD","TOT","IDX2010","A","1985",71.281642,
"GRC","GDPHRWKD","TOT","IDX2010","A","1986",71.828608,
"GRC","GDPHRWKD","TOT","IDX2010","A","1987",71.723191,
"GRC","GDPHRWKD","TOT","IDX2010","A","1988",74.018764,
"GRC","GDPHRWKD","TOT","IDX2010","A","1989",74.954137,
"GRC","GDPHRWKD","TOT","IDX2010","A","1990",74.800994,
"GRC","GDPHRWKD","TOT","IDX2010","A","1991",77.376043,
"GRC","GDPHRWKD","TOT","IDX2010","A","1992",75.79982,
"GRC","GDPHRWKD","TOT","IDX2010","A","1993",73.258405,
"GRC","GDPHRWKD","TOT","IDX2010","A","1994",74.540221,
"GRC","GDPHRWKD","TOT","IDX2010","A","1995",76.09905,
"GRC","GDPHRWKD","TOT","IDX2010","A","1996",78.764678,
"GRC","GDPHRWKD","TOT","IDX2010","A","1997",82.703163,
"GRC","GDPHRWKD","TOT","IDX2010","A","1998",82.26751,
"GRC","GDPHRWKD","TOT","IDX2010","A","1999",84.893436,
"GRC","GDPHRWKD","TOT","IDX2010","A","2000",87.845588,
"GRC","GDPHRWKD","TOT","IDX2010","A","2001",91.417522,
"GRC","GDPHRWKD","TOT","IDX2010","A","2002",93.105225,
"GRC","GDPHRWKD","TOT","IDX2010","A","2003",97.20367,
"GRC","GDPHRWKD","TOT","IDX2010","A","2004",100.1691,
"GRC","GDPHRWKD","TOT","IDX2010","A","2005",97.301574,
"GRC","GDPHRWKD","TOT","IDX2010","A","2006",101.512565,
"GRC","GDPHRWKD","TOT","IDX2010","A","2007",104.159679,
"GRC","GDPHRWKD","TOT","IDX2010","A","2008",102.703807,
"GRC","GDPHRWKD","TOT","IDX2010","A","2009",100.035145,
"GRC","GDPHRWKD","TOT","IDX2010","A","2010",100,
"GRC","GDPHRWKD","TOT","IDX2010","A","2011",96.728324,
"GRC","GDPHRWKD","TOT","IDX2010","A","2012",94.880526,
"GRC","GDPHRWKD","TOT","IDX2010","A","2013",94.082645,
"GRC","GDPHRWKD","TOT","IDX2010","A","2014",95.703851,
"GRC","GDPHRWKD","TOT","IDX2010","A","2015",94.113425,
"GRC","GDPHRWKD","TOT","IDX2010","A","2016",93.545021,
"GRC","GDPHRWKD","TOT","IDX2010","A","2017",92.840298,
"GRC","GDPHRWKD","TOT","IDX2010","A","2018",93.049659,
"HUN","GDPHRWKD","TOT","IDX2010","A","1991",46.368522,
"HUN","GDPHRWKD","TOT","IDX2010","A","1992",50.188494,
"HUN","GDPHRWKD","TOT","IDX2010","A","1993",53.237539,
"HUN","GDPHRWKD","TOT","IDX2010","A","1994",52.245189,
"HUN","GDPHRWKD","TOT","IDX2010","A","1995",60.365921,"B"
"HUN","GDPHRWKD","TOT","IDX2010","A","1996",60.549022,
"HUN","GDPHRWKD","TOT","IDX2010","A","1997",61.621517,
"HUN","GDPHRWKD","TOT","IDX2010","A","1998",63.058626,
"HUN","GDPHRWKD","TOT","IDX2010","A","1999",62.691501,
"HUN","GDPHRWKD","TOT","IDX2010","A","2000",65.094416,
"HUN","GDPHRWKD","TOT","IDX2010","A","2001",69.199187,
"HUN","GDPHRWKD","TOT","IDX2010","A","2002",72.106146,
"HUN","GDPHRWKD","TOT","IDX2010","A","2003",76.079675,
"HUN","GDPHRWKD","TOT","IDX2010","A","2004",80.196842,
"HUN","GDPHRWKD","TOT","IDX2010","A","2005",83.81252,
"HUN","GDPHRWKD","TOT","IDX2010","A","2006",86.966021,
"HUN","GDPHRWKD","TOT","IDX2010","A","2007",87.270241,
"HUN","GDPHRWKD","TOT","IDX2010","A","2008",89.820218,
"HUN","GDPHRWKD","TOT","IDX2010","A","2009",86.762659,
"HUN","GDPHRWKD","TOT","IDX2010","A","2010",100,"B"
"HUN","GDPHRWKD","TOT","IDX2010","A","2011",100.436142,
"HUN","GDPHRWKD","TOT","IDX2010","A","2012",99.199884,
"HUN","GDPHRWKD","TOT","IDX2010","A","2013",100.258988,
"HUN","GDPHRWKD","TOT","IDX2010","A","2014",99.470052,
"HUN","GDPHRWKD","TOT","IDX2010","A","2015",101.212298,
"HUN","GDPHRWKD","TOT","IDX2010","A","2016",99.078798,
"HUN","GDPHRWKD","TOT","IDX2010","A","2017",102.601194,
"HUN","GDPHRWKD","TOT","IDX2010","A","2018",107.002511,
"ISL","GDPHRWKD","TOT","IDX2010","A","1970",34.004954,
"ISL","GDPHRWKD","TOT","IDX2010","A","1971",37.432597,
"ISL","GDPHRWKD","TOT","IDX2010","A","1972",39.293878,
"ISL","GDPHRWKD","TOT","IDX2010","A","1973",41.231633,
"ISL","GDPHRWKD","TOT","IDX2010","A","1974",42.731172,
"ISL","GDPHRWKD","TOT","IDX2010","A","1975",42.790763,
"ISL","GDPHRWKD","TOT","IDX2010","A","1976",44.547943,
"ISL","GDPHRWKD","TOT","IDX2010","A","1977",49.45109,
"ISL","GDPHRWKD","TOT","IDX2010","A","1978",52.0134,
"ISL","GDPHRWKD","TOT","IDX2010","A","1979",54.581586,
"ISL","GDPHRWKD","TOT","IDX2010","A","1980",56.304562,
"ISL","GDPHRWKD","TOT","IDX2010","A","1981",56.00534,
"ISL","GDPHRWKD","TOT","IDX2010","A","1982",55.702307,
"ISL","GDPHRWKD","TOT","IDX2010","A","1983",54.008266,
"ISL","GDPHRWKD","TOT","IDX2010","A","1984",55.531607,
"ISL","GDPHRWKD","TOT","IDX2010","A","1985",55.376088,
"ISL","GDPHRWKD","TOT","IDX2010","A","1986",57.301746,
"ISL","GDPHRWKD","TOT","IDX2010","A","1987",58.852025,
"ISL","GDPHRWKD","TOT","IDX2010","A","1988",60.324401,
"ISL","GDPHRWKD","TOT","IDX2010","A","1989",61.536779,
"ISL","GDPHRWKD","TOT","IDX2010","A","1990",63.219299,
"ISL","GDPHRWKD","TOT","IDX2010","A","1991",62.980391,
"ISL","GDPHRWKD","TOT","IDX2010","A","1992",60.855499,
"ISL","GDPHRWKD","TOT","IDX2010","A","1993",61.256195,
"ISL","GDPHRWKD","TOT","IDX2010","A","1994",64.028625,
"ISL","GDPHRWKD","TOT","IDX2010","A","1995",62.763602,
"ISL","GDPHRWKD","TOT","IDX2010","A","1996",64.861558,
"ISL","GDPHRWKD","TOT","IDX2010","A","1997",67.565199,
"ISL","GDPHRWKD","TOT","IDX2010","A","1998",70.267016,
"ISL","GDPHRWKD","TOT","IDX2010","A","1999",71.388046,
"ISL","GDPHRWKD","TOT","IDX2010","A","2000",71.201291,
"ISL","GDPHRWKD","TOT","IDX2010","A","2001",72.303325,
"ISL","GDPHRWKD","TOT","IDX2010","A","2002",75.384335,
"ISL","GDPHRWKD","TOT","IDX2010","A","2003",78.453835,
"ISL","GDPHRWKD","TOT","IDX2010","A","2004",84.757259,
"ISL","GDPHRWKD","TOT","IDX2010","A","2005",87.703499,
"ISL","GDPHRWKD","TOT","IDX2010","A","2006",88.405666,
"ISL","GDPHRWKD","TOT","IDX2010","A","2007",93.73587,
"ISL","GDPHRWKD","TOT","IDX2010","A","2008",94.747007,
"ISL","GDPHRWKD","TOT","IDX2010","A","2009",101.673471,
"ISL","GDPHRWKD","TOT","IDX2010","A","2010",100,
"ISL","GDPHRWKD","TOT","IDX2010","A","2011",100.150329,
"ISL","GDPHRWKD","TOT","IDX2010","A","2012",100.500358,
"ISL","GDPHRWKD","TOT","IDX2010","A","2013",102.089171,
"ISL","GDPHRWKD","TOT","IDX2010","A","2014",102.417635,
"ISL","GDPHRWKD","TOT","IDX2010","A","2015",104.406218,
"ISL","GDPHRWKD","TOT","IDX2010","A","2016",107.42669,
"ISL","GDPHRWKD","TOT","IDX2010","A","2017",108.721799,
"ISL","GDPHRWKD","TOT","IDX2010","A","2018",111.642161,
"IRL","GDPHRWKD","TOT","IDX2010","A","1970",21.588565,
"IRL","GDPHRWKD","TOT","IDX2010","A","1971",22.245986,
"IRL","GDPHRWKD","TOT","IDX2010","A","1972",24.195072,
"IRL","GDPHRWKD","TOT","IDX2010","A","1973",25.118567,
"IRL","GDPHRWKD","TOT","IDX2010","A","1974",26.243418,
"IRL","GDPHRWKD","TOT","IDX2010","A","1975",28.069004,
"IRL","GDPHRWKD","TOT","IDX2010","A","1976",28.787974,
"IRL","GDPHRWKD","TOT","IDX2010","A","1977",30.59791,
"IRL","GDPHRWKD","TOT","IDX2010","A","1978",32.727948,
"IRL","GDPHRWKD","TOT","IDX2010","A","1979",32.416699,
"IRL","GDPHRWKD","TOT","IDX2010","A","1980",34.347804,
"IRL","GDPHRWKD","TOT","IDX2010","A","1981",36.129087,
"IRL","GDPHRWKD","TOT","IDX2010","A","1982",37.232602,
"IRL","GDPHRWKD","TOT","IDX2010","A","1983",37.655713,
"IRL","GDPHRWKD","TOT","IDX2010","A","1984",40.382225,
"IRL","GDPHRWKD","TOT","IDX2010","A","1985",41.668473,
"IRL","GDPHRWKD","TOT","IDX2010","A","1986",41.057741,
"IRL","GDPHRWKD","TOT","IDX2010","A","1987",43.142461,
"IRL","GDPHRWKD","TOT","IDX2010","A","1988",45.19482,
"IRL","GDPHRWKD","TOT","IDX2010","A","1989",47.71071,
"IRL","GDPHRWKD","TOT","IDX2010","A","1990",49.855593,
"IRL","GDPHRWKD","TOT","IDX2010","A","1991",51.858577,
"IRL","GDPHRWKD","TOT","IDX2010","A","1992",54.457786,
"IRL","GDPHRWKD","TOT","IDX2010","A","1993",55.833277,
"IRL","GDPHRWKD","TOT","IDX2010","A","1994",57.187181,
"IRL","GDPHRWKD","TOT","IDX2010","A","1995",60.005824,
"IRL","GDPHRWKD","TOT","IDX2010","A","1996",62.428509,
"IRL","GDPHRWKD","TOT","IDX2010","A","1997",66.611314,
"IRL","GDPHRWKD","TOT","IDX2010","A","1998",67.962012,
"IRL","GDPHRWKD","TOT","IDX2010","A","1999",70.946632,
"IRL","GDPHRWKD","TOT","IDX2010","A","2000",74.669144,
"IRL","GDPHRWKD","TOT","IDX2010","A","2001",76.602111,
"IRL","GDPHRWKD","TOT","IDX2010","A","2002",80.688157,
"IRL","GDPHRWKD","TOT","IDX2010","A","2003",82.366672,
"IRL","GDPHRWKD","TOT","IDX2010","A","2004",85.541187,
"IRL","GDPHRWKD","TOT","IDX2010","A","2005",85.820559,
"IRL","GDPHRWKD","TOT","IDX2010","A","2006",86.389648,
"IRL","GDPHRWKD","TOT","IDX2010","A","2007",87.827416,
"IRL","GDPHRWKD","TOT","IDX2010","A","2008",85.387062,
"IRL","GDPHRWKD","TOT","IDX2010","A","2009",89.503525,
"IRL","GDPHRWKD","TOT","IDX2010","A","2010",100,"B"
"IRL","GDPHRWKD","TOT","IDX2010","A","2011",101.636455,
"IRL","GDPHRWKD","TOT","IDX2010","A","2012",102.347473,
"IRL","GDPHRWKD","TOT","IDX2010","A","2013",100.435699,
"IRL","GDPHRWKD","TOT","IDX2010","A","2014",105.343945,
"IRL","GDPHRWKD","TOT","IDX2010","A","2015",126.273341,
"IRL","GDPHRWKD","TOT","IDX2010","A","2016",126.774384,
"IRL","GDPHRWKD","TOT","IDX2010","A","2017",132.202588,
"IRL","GDPHRWKD","TOT","IDX2010","A","2018",137.786758,
"ITA","GDPHRWKD","TOT","IDX2010","A","1970",48.058885,
"ITA","GDPHRWKD","TOT","IDX2010","A","1971",50.207333,
"ITA","GDPHRWKD","TOT","IDX2010","A","1972",52.694584,
